,hospital,date,year,monthday,month,day,attendences,min,max,aver,Hosp_ID,Time_ID,DAT,ThreeDAT,EHIaccl,dow,Sun,Mon,Tue,Wed,Thu,Fri,Sat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8
16210,davis,2013-05-20,2013,520,5,20,216.0,16.0,33.0,24.0,6,1601,24.5,22.0,1.0666667222976685,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16211,davis,2013-05-21,2013,521,5,21,172.0,14.0,29.0,21.0,6,1602,21.5,22.66666603088379,1.6166660785675049,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16212,davis,2013-05-22,2013,522,5,22,175.0,10.0,23.0,17.0,6,1603,16.5,20.83333396911621,-0.2833327054977417,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16213,davis,2013-05-23,2013,523,5,23,168.0,9.0,24.0,17.0,6,1604,16.5,18.16666603088379,-2.766667366027832,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16214,davis,2013-05-24,2013,524,5,24,210.0,11.0,26.0,18.0,6,1605,18.5,17.16666603088379,-3.6166672706604004,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16215,davis,2013-05-25,2013,525,5,25,180.0,11.0,26.0,18.0,6,1606,18.5,17.83333396911621,-2.916666030883789,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16216,davis,2013-05-26,2013,526,5,26,184.0,11.0,27.0,18.0,6,1607,19.0,18.66666603088379,-2.133333921432495,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16217,davis,2013-05-27,2013,527,5,27,205.0,12.0,20.0,16.0,6,1608,16.0,17.83333396911621,-3.0166659355163574,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16218,davis,2013-05-28,2013,528,5,28,197.0,14.0,26.0,19.0,6,1609,20.0,18.33333396911621,-2.366666078567505,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16219,davis,2013-05-29,2013,529,5,29,213.0,14.0,28.0,21.0,6,1610,21.0,19.0,-1.600000023841858,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16220,davis,2013-05-30,2013,530,5,30,179.0,12.0,30.0,21.0,6,1611,21.0,20.66666603088379,0.14999936521053314,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16221,davis,2013-05-31,2013,531,5,31,190.0,13.0,34.0,23.0,6,1612,23.5,21.83333396911621,1.4000006914138794,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16222,davis,2013-06-01,2013,601,6,1,195.0,14.0,36.0,24.0,6,1613,25.0,23.16666603088379,2.733332633972168,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16223,davis,2013-06-02,2013,602,6,2,186.0,15.0,35.0,25.0,6,1614,25.0,24.5,3.9833333492279053,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16224,davis,2013-06-03,2013,603,6,3,231.0,16.0,34.0,24.0,6,1615,25.0,25.0,4.416666507720947,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16225,davis,2013-06-04,2013,604,6,4,192.0,14.0,30.0,22.0,6,1616,22.0,24.0,3.3499999046325684,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16226,davis,2013-06-05,2013,605,6,5,211.0,13.0,31.0,22.0,6,1617,22.0,23.0,2.200000047683716,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16227,davis,2013-06-06,2013,606,6,6,207.0,12.0,34.0,23.0,6,1618,23.0,22.33333396911621,1.4333339929580688,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16228,davis,2013-06-07,2013,607,6,7,218.0,14.0,39.0,27.0,6,1619,26.5,23.83333396911621,2.8000006675720215,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16229,davis,2013-06-08,2013,608,6,8,178.0,19.0,42.0,30.0,6,1620,30.5,26.66666603088379,5.366665840148926,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16230,davis,2013-06-09,2013,609,6,9,208.0,16.0,30.0,23.0,6,1621,23.0,26.66666603088379,5.016665935516357,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16231,davis,2013-06-10,2013,610,6,10,209.0,14.0,22.0,18.0,6,1622,18.0,23.83333396911621,2.1166672706604004,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16232,davis,2013-06-11,2013,611,6,11,198.0,14.0,29.0,21.0,6,1623,21.5,20.83333396911621,-0.6999993920326233,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16233,davis,2013-06-12,2013,612,6,12,204.0,14.0,31.0,22.0,6,1624,22.5,20.66666603088379,-0.7500006556510925,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16234,davis,2013-06-13,2013,613,6,13,193.0,11.0,31.0,21.0,6,1625,21.0,21.66666603088379,0.2833327054977417,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16235,davis,2013-06-14,2013,614,6,14,188.0,17.0,32.0,24.0,6,1626,24.5,22.66666603088379,1.3333326578140259,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16236,davis,2013-06-15,2013,615,6,15,180.0,14.0,32.0,22.0,6,1627,23.0,22.83333396911621,1.333333969116211,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16237,davis,2013-06-16,2013,616,6,16,150.0,14.0,33.0,23.0,6,1628,23.5,23.66666603088379,2.049999475479126,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16238,davis,2013-06-17,2013,617,6,17,236.0,14.0,33.0,23.0,6,1629,23.5,23.33333396911621,1.5333340167999268,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16239,davis,2013-06-18,2013,618,6,18,209.0,13.0,28.0,20.0,6,1630,20.5,22.5,0.5666666626930237,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16240,davis,2013-06-19,2013,619,6,19,202.0,12.0,27.0,19.0,6,1631,19.5,21.16666603088379,-0.7166672945022583,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16241,davis,2013-06-20,2013,620,6,20,195.0,11.0,29.0,20.0,6,1632,20.0,20.0,-1.7166666984558105,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16242,davis,2013-06-21,2013,621,6,21,185.0,12.0,32.0,22.0,6,1633,22.0,20.5,-1.1666666269302368,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16243,davis,2013-06-22,2013,622,6,22,187.0,14.0,34.0,23.0,6,1634,24.0,22.0,0.15000000596046448,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16244,davis,2013-06-23,2013,623,6,23,186.0,16.0,27.0,21.0,6,1635,21.5,22.5,0.4000000059604645,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16245,davis,2013-06-24,2013,624,6,24,203.0,16.0,21.0,18.0,6,1636,18.5,21.33333396911621,-0.8666660189628601,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16246,davis,2013-06-25,2013,625,6,25,210.0,16.0,25.0,20.0,6,1637,20.5,20.16666603088379,-2.0333340167999268,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16247,davis,2013-06-26,2013,626,6,26,202.0,16.0,31.0,23.0,6,1638,23.5,20.83333396911621,-1.416666030883789,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16248,davis,2013-06-27,2013,627,6,27,194.0,17.0,36.0,26.0,6,1639,26.5,23.5,1.0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16249,davis,2013-06-28,2013,628,6,28,189.0,19.0,39.0,29.0,6,1640,29.0,26.33333396911621,3.6166672706604004,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16250,davis,2013-06-29,2013,629,6,29,193.0,18.0,42.0,29.0,6,1641,30.0,28.5,5.516666889190674,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16251,davis,2013-06-30,2013,630,6,30,181.0,21.0,41.0,31.0,6,1642,31.0,30.0,6.7166666984558105,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16252,davis,2013-07-01,2013,701,7,1,174.0,19.0,41.0,29.0,6,1643,30.0,30.33333396911621,6.8000006675720215,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16253,davis,2013-07-02,2013,702,7,2,191.0,22.0,41.0,30.0,6,1644,31.5,30.83333396911621,7.133334159851074,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16254,davis,2013-07-03,2013,703,7,3,201.0,20.0,40.0,29.0,6,1645,30.0,30.5,6.583333492279053,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16255,davis,2013-07-04,2013,704,7,4,159.0,22.0,42.0,32.0,6,1646,32.0,31.16666603088379,7.083332538604736,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16256,davis,2013-07-05,2013,705,7,5,227.0,17.0,31.0,24.0,6,1647,24.0,28.66666603088379,4.249999523162842,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16257,davis,2013-07-06,2013,706,7,6,183.0,14.0,32.0,23.0,6,1648,23.0,26.33333396911621,1.8500006198883057,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16258,davis,2013-07-07,2013,707,7,7,179.0,14.0,34.0,24.0,6,1649,24.0,23.66666603088379,-0.8166673183441162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16259,davis,2013-07-08,2013,708,7,8,214.0,14.0,34.0,24.0,6,1650,24.0,23.66666603088379,-0.733333945274353,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16260,davis,2013-07-09,2013,709,7,9,192.0,17.0,37.0,27.0,6,1651,27.0,25.0,0.8166666626930237,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16261,davis,2013-07-10,2013,710,7,10,212.0,17.0,38.0,27.0,6,1652,27.5,26.16666603088379,1.8499993085861206,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16262,davis,2013-07-11,2013,711,7,11,196.0,12.0,32.0,22.0,6,1653,22.0,25.5,0.8666666746139526,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16263,davis,2013-07-12,2013,712,7,12,190.0,13.0,32.0,22.0,6,1654,22.5,24.0,-0.6499999761581421,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16264,davis,2013-07-13,2013,713,7,13,169.0,13.0,35.0,23.0,6,1655,24.0,22.83333396911621,-1.8166660070419312,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16265,davis,2013-07-14,2013,714,7,14,154.0,15.0,34.0,24.0,6,1656,24.5,23.66666603088379,-1.083333969116211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16266,davis,2013-07-15,2013,715,7,15,204.0,13.0,31.0,21.0,6,1657,22.0,23.5,-1.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16267,davis,2013-07-16,2013,716,7,16,188.0,13.0,27.0,20.0,6,1658,20.0,22.16666603088379,-2.5500006675720215,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16268,davis,2013-07-17,2013,717,7,17,194.0,12.0,33.0,22.0,6,1659,22.5,21.5,-3.0999999046325684,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16269,davis,2013-07-18,2013,718,7,18,198.0,13.0,36.0,24.0,6,1660,24.5,22.33333396911621,-2.233332633972168,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16270,davis,2013-07-19,2013,719,7,19,202.0,14.0,37.0,26.0,6,1661,25.5,24.16666603088379,-0.533333957195282,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16271,davis,2013-07-20,2013,720,7,20,198.0,16.0,37.0,26.0,6,1662,26.5,25.5,0.6000000238418579,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16272,davis,2013-07-21,2013,721,7,21,169.0,15.0,36.0,24.0,6,1663,25.5,25.83333396911621,0.7166672945022583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16273,davis,2013-07-22,2013,722,7,22,231.0,17.0,33.0,25.0,6,1664,25.0,25.66666603088379,0.4333327114582062,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16274,davis,2013-07-23,2013,723,7,23,185.0,20.0,34.0,27.0,6,1665,27.0,25.83333396911621,0.5666673183441162,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16275,davis,2013-07-24,2013,724,7,24,171.0,18.0,37.0,27.0,6,1666,27.5,26.5,1.0499999523162842,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16276,davis,2013-07-25,2013,725,7,25,175.0,18.0,36.0,27.0,6,1667,27.0,27.16666603088379,1.416666030883789,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16277,davis,2013-07-26,2013,726,7,26,203.0,16.0,36.0,26.0,6,1668,26.0,26.83333396911621,0.8666673302650452,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16278,davis,2013-07-27,2013,727,7,27,180.0,14.0,34.0,23.0,6,1669,24.0,25.66666603088379,-0.3833339810371399,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16279,davis,2013-07-28,2013,728,7,28,157.0,14.0,32.0,22.0,6,1670,23.0,24.33333396911621,-1.6333327293395996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16280,davis,2013-07-29,2013,729,7,29,189.0,13.0,29.0,20.0,6,1671,21.0,22.66666603088379,-3.1000006198883057,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16281,davis,2013-07-30,2013,730,7,30,196.0,13.0,32.0,22.0,6,1672,22.5,22.16666603088379,-3.3000006675720215,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16282,davis,2013-07-31,2013,731,7,31,158.0,13.0,32.0,22.0,6,1673,22.5,22.0,-3.183333396911621,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16283,davis,2013-08-01,2013,801,8,1,172.0,14.0,31.0,22.0,6,1674,22.5,22.5,-2.433333396911621,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16284,davis,2013-08-02,2013,802,8,2,178.0,14.0,33.0,23.0,6,1675,23.5,22.83333396911621,-1.7999993562698364,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16285,davis,2013-08-03,2013,803,8,3,179.0,13.0,33.0,22.0,6,1676,23.0,23.0,-1.4166666269302368,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16286,davis,2013-08-04,2013,804,8,4,176.0,13.0,32.0,22.0,6,1677,22.5,23.0,-1.1166666746139526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16287,davis,2013-08-05,2013,805,8,5,202.0,12.0,32.0,22.0,6,1678,22.0,22.5,-1.5666667222976685,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16288,davis,2013-08-06,2013,806,8,6,166.0,12.0,30.0,21.0,6,1679,21.0,21.83333396911621,-2.1999993324279785,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16289,davis,2013-08-07,2013,807,8,7,193.0,13.0,27.0,20.0,6,1680,20.0,21.0,-2.933333396911621,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16290,davis,2013-08-08,2013,808,8,8,158.0,14.0,29.0,21.0,6,1681,21.5,20.83333396911621,-2.9666659832000732,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16291,davis,2013-08-09,2013,809,8,9,188.0,12.0,28.0,20.0,6,1682,20.0,20.5,-3.116666555404663,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16292,davis,2013-08-10,2013,810,8,10,211.0,13.0,31.0,22.0,6,1683,22.0,21.16666603088379,-2.200000524520874,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16293,davis,2013-08-11,2013,811,8,11,183.0,14.0,32.0,23.0,6,1684,23.0,21.66666603088379,-1.7000006437301636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16294,davis,2013-08-12,2013,812,8,12,208.0,14.0,33.0,23.0,6,1685,23.5,22.83333396911621,-0.5499993562698364,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16295,davis,2013-08-13,2013,813,8,13,187.0,12.0,34.0,23.0,6,1686,23.0,23.16666603088379,-0.20000062882900238,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16296,davis,2013-08-14,2013,814,8,14,190.0,17.0,36.0,26.0,6,1687,26.5,24.33333396911621,1.0166672468185425,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16297,davis,2013-08-15,2013,815,8,15,220.0,18.0,36.0,27.0,6,1688,27.0,25.5,2.0333333015441895,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16298,davis,2013-08-16,2013,816,8,16,197.0,19.0,36.0,27.0,6,1689,27.5,27.0,3.299999952316284,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16299,davis,2013-08-17,2013,817,8,17,179.0,18.0,36.0,27.0,6,1690,27.0,27.16666603088379,3.299999475479126,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16300,davis,2013-08-18,2013,818,8,18,198.0,17.0,37.0,27.0,6,1691,27.0,27.16666603088379,3.2166659832000732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16301,davis,2013-08-19,2013,819,8,19,204.0,21.0,39.0,29.0,6,1692,30.0,28.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16302,davis,2013-08-20,2013,820,8,20,190.0,19.0,36.0,27.0,6,1693,27.5,28.16666603088379,4.049999237060547,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16303,davis,2013-08-21,2013,821,8,21,190.0,17.0,33.0,24.0,6,1694,25.0,27.5,3.316666603088379,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16304,davis,2013-08-22,2013,822,8,22,198.0,15.0,32.0,23.0,6,1695,23.5,25.33333396911621,1.1500006914138794,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16305,davis,2013-08-23,2013,823,8,23,205.0,13.0,32.0,22.0,6,1696,22.5,23.66666603088379,-0.4000006318092346,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16306,davis,2013-08-24,2013,824,8,24,190.0,16.0,33.0,24.0,6,1697,24.5,23.5,-0.4000000059604645,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16307,davis,2013-08-25,2013,825,8,25,174.0,18.0,31.0,24.0,6,1698,24.5,23.83333396911621,0.016667302697896957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16308,davis,2013-08-26,2013,826,8,26,212.0,16.0,31.0,23.0,6,1699,23.5,24.16666603088379,0.39999935030937195,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16309,davis,2013-08-27,2013,827,8,27,203.0,13.0,34.0,23.0,6,1700,23.5,23.83333396911621,0.08333396911621094,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16310,davis,2013-08-28,2013,828,8,28,213.0,16.0,34.0,25.0,6,1701,25.0,24.0,0.23333333432674408,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16311,davis,2013-08-29,2013,829,8,29,207.0,17.0,33.0,24.0,6,1702,25.0,24.5,0.6000000238418579,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16312,davis,2013-08-30,2013,830,8,30,198.0,14.0,36.0,24.0,6,1703,25.0,25.0,1.0166666507720947,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16313,davis,2013-08-31,2013,831,8,31,191.0,18.0,35.0,27.0,6,1704,26.5,25.5,1.4333332777023315,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16314,davis,2013-09-01,2013,901,9,1,203.0,17.0,33.0,24.0,6,1705,25.0,25.5,1.2999999523162842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16315,davis,2013-09-02,2013,902,9,2,183.0,19.0,27.0,23.0,6,1706,23.0,24.83333396911621,0.5833339691162109,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16316,davis,2013-09-03,2013,903,9,3,211.0,17.0,31.0,23.0,6,1707,24.0,24.0,-0.25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16317,davis,2013-09-04,2013,904,9,4,193.0,16.0,31.0,23.0,6,1708,23.5,23.5,-0.800000011920929,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16318,davis,2013-09-05,2013,905,9,5,178.0,16.0,31.0,23.0,6,1709,23.5,23.66666603088379,-0.6833339929580688,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16319,davis,2013-09-06,2013,906,9,6,217.0,13.0,34.0,23.0,6,1710,23.5,23.5,-0.9333333373069763,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16320,davis,2013-09-07,2013,907,9,7,201.0,13.0,37.0,24.0,6,1711,25.0,24.0,-0.550000011920929,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16321,davis,2013-09-08,2013,908,9,8,166.0,13.0,38.0,25.0,6,1712,25.5,24.66666603088379,-6.35782896551973e-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16322,davis,2013-09-09,2013,909,9,9,223.0,16.0,38.0,27.0,6,1713,27.0,25.83333396911621,0.983333945274353,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16323,davis,2013-09-10,2013,910,9,10,186.0,17.0,33.0,24.0,6,1714,25.0,25.83333396911621,0.8166673183441162,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16324,davis,2013-09-11,2013,911,9,11,199.0,14.0,28.0,21.0,6,1715,21.0,24.33333396911621,-0.7499993443489075,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16325,davis,2013-09-12,2013,912,9,12,191.0,14.0,31.0,22.0,6,1716,22.5,22.83333396911621,-2.166666030883789,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
